,chrom,convs,covers,gene_id,pos2,posratio,cell_id
5054,11,1,3514,ENSMUSG00000071866,6419589,0.0002845759817871372,control
5055,11,1,777,ENSMUSG00000071866,6419806,0.001287001287001287,control
5056,11,1,773,ENSMUSG00000071866,6419813,0.00129366106080207,control
5057,11,2,1080,ENSMUSG00000041126,6428175,0.001851851851851852,control
5058,11,1,1081,ENSMUSG00000041126,6428176,0.0009250693802035153,control
5059,11,1,1143,ENSMUSG00000041126,6428189,0.0008748906386701663,control
5060,11,1,1309,ENSMUSG00000041126,6428207,0.0007639419404125286,control
5061,11,1,1604,ENSMUSG00000041126,6428253,0.0006234413965087282,control
5062,11,1,1623,ENSMUSG00000041126,6428257,0.0006161429451632779,control
5063,11,1,1656,ENSMUSG00000041126,6428285,0.0006038647342995169,control
5064,11,1,1559,ENSMUSG00000041126,6428340,0.0006414368184733803,control
5065,11,3,1166,ENSMUSG00000041126,6428400,0.002572898799313894,control
5066,11,2,429,ENSMUSG00000041126,6429192,0.004662004662004662,control
5067,11,2,9,ENSMUSG00000079988,6446632,0.2222222222222222,control
5068,11,1,211,ENSMUSG00000094483,6467664,0.004739336492890996,control
5069,11,1,220,ENSMUSG00000094483,6467676,0.004545454545454545,control
5070,11,1,258,ENSMUSG00000094483,6467790,0.003875968992248062,control
5071,11,1,223,ENSMUSG00000094483,6467832,0.004484304932735426,control
5072,11,1,293,ENSMUSG00000094483,6467864,0.0034129692832764505,control
5073,11,1,265,ENSMUSG00000094483,6467892,0.0037735849056603774,control
5074,11,1,178,ENSMUSG00000094483,6467959,0.0056179775280898875,control
5075,11,2,23,ENSMUSG00000094483,6469764,0.08695652173913043,control
5076,11,1,107,ENSMUSG00000094483,6470107,0.009345794392523364,control
5077,11,1,31,ENSMUSG00000094483,6470359,0.03225806451612903,control
5078,11,2,48,ENSMUSG00000094483,6471698,0.041666666666666664,control
5079,11,1,20,ENSMUSG00000094483,6473061,0.05,control
5080,11,1,5,ENSMUSG00000020437,6515508,0.2,control
5081,11,1,129,ENSMUSG00000000378,6596484,0.007751937984496124,control
5082,11,1,28,ENSMUSG00000041073,6597827,0.03571428571428571,control
5083,11,1,32,ENSMUSG00000041073,6597832,0.03125,control
5084,11,1,41,ENSMUSG00000000384,6615685,0.024390243902439025,control
5085,11,1,77,ENSMUSG00000000384,6616534,0.012987012987012988,control
5086,11,1,74,ENSMUSG00000020427,7206103,0.013513513513513514,control
5087,11,1,77,ENSMUSG00000020427,7206310,0.012987012987012988,control
5088,11,2,2,ENSMUSG00000020427,7213829,1.0,control
5089,11,2,2,ENSMUSG00000020427,7213839,1.0,control
5090,11,2,37,ENSMUSG00000020407,9136086,0.05405405405405406,control
5091,11,8,8,ENSMUSG00000081629,9737078,1.0,control
5092,11,1,9,ENSMUSG00000081629,9737145,0.1111111111111111,control
5093,11,1,1,ENSMUSG00000082312,10240133,1.0,control
5094,11,1,4,ENSMUSG00000020193,11408393,0.25,control
5095,11,1,75,ENSMUSG00000018654,11771835,0.013333333333333334,control
5096,11,1,5,ENSMUSG00000018654,11772281,0.2,control
5097,11,1,96,ENSMUSG00000035455,11800537,0.010416666666666666,control
5098,11,3,47,ENSMUSG00000035455,11800671,0.06382978723404255,control
5099,11,3,38,ENSMUSG00000035455,11800677,0.07894736842105263,control
5100,11,1,36,ENSMUSG00000020182,11814247,0.027777777777777776,control
5101,11,1,42,ENSMUSG00000020182,11814294,0.023809523809523808,control
5102,11,1,257,ENSMUSG00000020176,11930519,0.0038910505836575876,control
5103,11,1,279,ENSMUSG00000020176,11930544,0.0035842293906810036,control
5104,11,1,331,ENSMUSG00000020176,11930605,0.0030211480362537764,control
5105,11,2,365,ENSMUSG00000020176,11930634,0.005479452054794521,control
5106,11,2,356,ENSMUSG00000020176,11930646,0.0056179775280898875,control
5107,11,1,142,ENSMUSG00000020176,11930807,0.007042253521126761,control
5108,11,1,84,ENSMUSG00000020176,11930889,0.011904761904761904,control
5109,11,1,35,ENSMUSG00000020176,11930959,0.02857142857142857,control
5110,11,1,90,ENSMUSG00000020176,11932577,0.011111111111111112,control
5111,11,1,19,ENSMUSG00000020176,11932865,0.05263157894736842,control
5112,11,3,5,ENSMUSG00000081631,14162074,0.6,control
5113,11,2,4,ENSMUSG00000081631,14162159,0.5,control
5114,11,1,1,ENSMUSG00000081631,14162256,1.0,control
5115,11,2,2,ENSMUSG00000064746,15412359,1.0,control
5116,11,1,2,ENSMUSG00000064746,15412364,0.5,control
5117,11,1,1,ENSMUSG00000064746,15412377,1.0,control
5118,11,1,62,ENSMUSG00000078974,16501623,0.016129032258064516,control
5119,11,1,125,ENSMUSG00000078974,16501643,0.008,control
5120,11,1,807,ENSMUSG00000078974,16504787,0.0012391573729863693,control
5121,11,1,1096,ENSMUSG00000078974,16504819,0.0009124087591240876,control
5122,11,1,1143,ENSMUSG00000078974,16506424,0.0008748906386701663,control
5123,11,1,1267,ENSMUSG00000078974,16506447,0.0007892659826361484,control
5124,11,9,1256,ENSMUSG00000078974,16508097,0.007165605095541401,control
5125,11,9,1245,ENSMUSG00000078974,16508101,0.007228915662650603,control
5126,11,1,1022,ENSMUSG00000078974,16508117,0.0009784735812133072,control
5127,11,1,1003,ENSMUSG00000078974,16508119,0.0009970089730807576,control
5128,11,1,11,ENSMUSG00000020122,16872865,0.09090909090909091,control
5129,11,1,21,ENSMUSG00000020120,16971449,0.047619047619047616,control
5130,11,2,2,ENSMUSG00000020120,16972390,1.0,control
5131,11,2,22,ENSMUSG00000020120,16973452,0.09090909090909091,control
5132,11,2,23,ENSMUSG00000020120,16973461,0.08695652173913043,control
5133,11,2,52,ENSMUSG00000020120,16973864,0.038461538461538464,control
5134,11,1,21,ENSMUSG00000020120,16974045,0.047619047619047616,control
5135,11,1,62,ENSMUSG00000020120,16995213,0.016129032258064516,control
5136,11,1,63,ENSMUSG00000020120,16995220,0.015873015873015872,control
5137,11,2,46,ENSMUSG00000020120,16995293,0.043478260869565216,control
5138,11,1,69,ENSMUSG00000044629,17079218,0.014492753623188406,control
5139,11,2,28,ENSMUSG00000044629,17079369,0.07142857142857142,control
5140,11,1,6,ENSMUSG00000033953,17199776,0.16666666666666666,control
5141,11,1,159,ENSMUSG00000020116,17203401,0.006289308176100629,control
5142,11,1,128,ENSMUSG00000020116,17203516,0.0078125,control
5143,11,2,25,ENSMUSG00000020116,17203856,0.08,control
5144,11,1,16,ENSMUSG00000020116,17209114,0.0625,control
5145,11,2,19,ENSMUSG00000078970,17233740,0.10526315789473684,control
5146,11,1,33,ENSMUSG00000000581,17263639,0.030303030303030304,control
5147,11,1,50,ENSMUSG00000000581,17266799,0.02,control
5148,11,1,83,ENSMUSG00000000581,17266842,0.012048192771084338,control
5149,11,1,84,ENSMUSG00000000581,17266844,0.011904761904761904,control
5150,11,1,219,ENSMUSG00000000581,17266966,0.0045662100456621,control
5151,11,2,332,ENSMUSG00000000581,17267029,0.006024096385542169,control
5152,11,1,324,ENSMUSG00000000581,17267099,0.0030864197530864196,control
5153,11,1,9,ENSMUSG00000000581,17268015,0.1111111111111111,control
5154,11,1,28,ENSMUSG00000016984,17940163,0.03571428571428571,control
5155,11,1,8,ENSMUSG00000016984,17945773,0.125,control
5156,11,2,2,ENSMUSG00000081302,18327528,1.0,control
5157,11,2,3,ENSMUSG00000081302,18327533,0.6666666666666666,control
5158,11,1,2,ENSMUSG00000020160,19018555,0.5,control
5159,11,1,1,ENSMUSG00000045671,20021872,1.0,control
5160,11,1,102,ENSMUSG00000020152,20062380,0.00980392156862745,control
5161,11,1,66,ENSMUSG00000020152,20062577,0.015151515151515152,control
5162,11,1,125,ENSMUSG00000020152,20062735,0.008,control
5163,11,1,8,ENSMUSG00000020152,20063288,0.125,control
5164,11,1,68,ENSMUSG00000020152,20094383,0.014705882352941176,control
5165,11,1,58,ENSMUSG00000020149,20224411,0.017241379310344827,control
5166,11,3,101,ENSMUSG00000020149,20224651,0.0297029702970297,control
5167,11,1,461,ENSMUSG00000020149,20225247,0.0021691973969631237,control
5168,11,3,492,ENSMUSG00000020149,20225261,0.006097560975609756,control
5169,11,3,491,ENSMUSG00000020149,20225265,0.006109979633401222,control
5170,11,1,429,ENSMUSG00000020149,20225364,0.002331002331002331,control
5171,11,1,345,ENSMUSG00000020149,20225408,0.002898550724637681,control
5172,11,1,272,ENSMUSG00000020149,20225445,0.003676470588235294,control
5173,11,5,227,ENSMUSG00000020149,20225454,0.022026431718061675,control
5174,11,1,62,ENSMUSG00000020149,20225459,0.016129032258064516,control
5175,11,3,82,ENSMUSG00000020149,20226568,0.036585365853658534,control
5176,11,2,98,ENSMUSG00000020149,20226662,0.02040816326530612,control
5177,11,1,8,ENSMUSG00000020142,20302207,0.125,control
5178,11,3,3,ENSMUSG00000083878,20446653,1.0,control
5179,11,4,4,ENSMUSG00000083878,20446728,1.0,control
5180,11,1,6,ENSMUSG00000049800,20649618,0.16666666666666666,control
5181,11,1,17,ENSMUSG00000049659,20685500,0.058823529411764705,control
5182,11,1,23,ENSMUSG00000049659,20686052,0.043478260869565216,control
5183,11,1,5,ENSMUSG00000049659,20726460,0.2,control
5184,11,1,13,ENSMUSG00000042363,20823609,0.07692307692307693,control
5185,11,1,27,ENSMUSG00000042363,20823740,0.037037037037037035,control
5186,11,1,26,ENSMUSG00000042363,20826459,0.038461538461538464,control
5187,11,1,12,ENSMUSG00000020134,21142997,0.08333333333333333,control
5188,11,1,126,ENSMUSG00000020134,21149270,0.007936507936507936,control
5189,11,1,17,ENSMUSG00000020128,21320111,0.058823529411764705,control
5190,11,1,7,ENSMUSG00000020128,21320870,0.14285714285714285,control
5191,11,1,86,ENSMUSG00000001891,21321900,0.011627906976744186,control
5192,11,1,86,ENSMUSG00000001891,21321947,0.011627906976744186,control
5193,11,1,5,ENSMUSG00000001891,21330963,0.2,control
5194,11,1,27,ENSMUSG00000001891,21332500,0.037037037037037035,control
5195,11,1,34,ENSMUSG00000001891,21353441,0.029411764705882353,control
5196,11,1,10,ENSMUSG00000001891,21371205,0.1,control
5197,11,1,1,ENSMUSG00000082040,21493743,1.0,control
5198,11,1,1,ENSMUSG00000082040,21493761,1.0,control
5199,11,1,1,ENSMUSG00000082040,21493814,1.0,control
5200,11,1,1,ENSMUSG00000082040,21493827,1.0,control
5201,11,1,1,ENSMUSG00000082040,21493843,1.0,control
5202,11,3,435,ENSMUSG00000020321,21557246,0.006896551724137931,control
5203,11,1,1050,ENSMUSG00000020321,21557323,0.0009523809523809524,control
5204,11,1,1057,ENSMUSG00000020321,21557324,0.000946073793755913,control
5205,11,1,1268,ENSMUSG00000020321,21557359,0.0007886435331230284,control
5206,11,1,1345,ENSMUSG00000020321,21557372,0.0007434944237918215,control
5207,11,1,1393,ENSMUSG00000020321,21557382,0.0007178750897343862,control
5208,11,1,1440,ENSMUSG00000020321,21557385,0.0006944444444444445,control
5209,11,1,1455,ENSMUSG00000020321,21557390,0.0006872852233676976,control
5210,11,1,1478,ENSMUSG00000020321,21557428,0.0006765899864682003,control
5211,11,1,1436,ENSMUSG00000020321,21557448,0.0006963788300835655,control
5212,11,1,1384,ENSMUSG00000020321,21557457,0.000722543352601156,control
5213,11,1,1391,ENSMUSG00000020321,21557458,0.0007189072609633358,control
5214,11,1,1364,ENSMUSG00000020321,21557463,0.0007331378299120235,control
5215,11,1,1356,ENSMUSG00000020321,21557464,0.0007374631268436578,control
5216,11,1,1353,ENSMUSG00000020321,21557466,0.0007390983000739098,control
5217,11,2,786,ENSMUSG00000020321,21557539,0.002544529262086514,control
5218,11,1,686,ENSMUSG00000020321,21557558,0.0014577259475218659,control
5219,11,1,596,ENSMUSG00000020321,21558468,0.0016778523489932886,control
5220,11,1,373,ENSMUSG00000020321,21558525,0.002680965147453083,control
5221,11,1,143,ENSMUSG00000020321,21559242,0.006993006993006993,control
5222,11,1,74,ENSMUSG00000020321,21559281,0.013513513513513514,control
5223,11,1,38,ENSMUSG00000020321,21559735,0.02631578947368421,control
5224,11,1,31,ENSMUSG00000042302,22006030,0.03225806451612903,control
5225,11,1,16,ENSMUSG00000049904,22518898,0.0625,control
5226,11,1,1,ENSMUSG00000082576,22786812,1.0,control
5227,11,3,192,ENSMUSG00000051355,22899752,0.015625,control
5228,11,1,441,ENSMUSG00000051355,22899881,0.0022675736961451248,control
5229,11,1,32,ENSMUSG00000044068,22974577,0.03125,control
5230,11,1,33,ENSMUSG00000044068,22974814,0.030303030303030304,control
5231,11,1,48,ENSMUSG00000007739,22997117,0.020833333333333332,control
5232,11,1,42,ENSMUSG00000007739,22999098,0.023809523809523808,control
5233,11,1,23,ENSMUSG00000007739,23000889,0.043478260869565216,control
5234,11,1,79,ENSMUSG00000007739,23001654,0.012658227848101266,control
5235,11,1,251,ENSMUSG00000007739,23002292,0.00398406374501992,control
5236,11,1,362,ENSMUSG00000007739,23002331,0.0027624309392265192,control
5237,11,2,459,ENSMUSG00000007739,23002379,0.004357298474945534,control
5238,11,2,521,ENSMUSG00000007739,23002393,0.003838771593090211,control
5239,11,3,556,ENSMUSG00000007739,23002818,0.00539568345323741,control
5240,11,1,915,ENSMUSG00000007739,23002911,0.001092896174863388,control
5241,11,1,952,ENSMUSG00000007739,23003165,0.0010504201680672268,control
5242,11,1,905,ENSMUSG00000007739,23003222,0.0011049723756906078,control
5243,11,1,887,ENSMUSG00000007739,23003226,0.0011273957158962795,control
5244,11,2,804,ENSMUSG00000007739,23003241,0.0024875621890547263,control
5245,11,1,770,ENSMUSG00000007739,23003250,0.0012987012987012987,control
5246,11,1,755,ENSMUSG00000007739,23003259,0.0013245033112582781,control
5247,11,1,644,ENSMUSG00000007739,23003292,0.0015527950310559005,control
5248,11,1,18,ENSMUSG00000020290,23261943,0.05555555555555555,control
5249,11,1,18,ENSMUSG00000020290,23267733,0.05555555555555555,control
5250,11,1,12,ENSMUSG00000020290,23291596,0.08333333333333333,control
5251,11,1,37,ENSMUSG00000056342,23364032,0.02702702702702703,control
5252,11,1,10,ENSMUSG00000056342,23364344,0.1,control
5253,11,1,10,ENSMUSG00000056342,23364347,0.1,control
5254,11,1,13,ENSMUSG00000056342,23454587,0.07692307692307693,control
5255,11,1,26,ENSMUSG00000056342,23487209,0.038461538461538464,control
5256,11,2,36,ENSMUSG00000020288,23490061,0.05555555555555555,control
5257,11,1,37,ENSMUSG00000020288,23490291,0.02702702702702703,control
5258,11,1,47,ENSMUSG00000020288,23490543,0.02127659574468085,control
5259,11,1,66,ENSMUSG00000020288,23490718,0.015151515151515152,control
5260,11,2,52,ENSMUSG00000020288,23491552,0.038461538461538464,control
5261,11,1,33,ENSMUSG00000042208,23573938,0.030303030303030304,control
5262,11,1,24,ENSMUSG00000042208,23574093,0.041666666666666664,control
5263,11,1,8,ENSMUSG00000020280,23712290,0.125,control
5264,11,3,11,ENSMUSG00000020275,23737188,0.2727272727272727,control
5265,11,1,9,ENSMUSG00000020275,23748814,0.1111111111111111,control
5266,11,1,9,ENSMUSG00000020275,23756942,0.1111111111111111,control
5267,11,1,10,ENSMUSG00000020275,23756951,0.1,control
5268,11,1,15,ENSMUSG00000020275,23756990,0.06666666666666667,control
5269,11,1,4,ENSMUSG00000020273,23862964,0.25,control
5270,11,1,59,ENSMUSG00000000861,24167253,0.01694915254237288,control
5271,11,1,55,ENSMUSG00000000861,24167411,0.01818181818181818,control
5272,11,1,65,ENSMUSG00000000861,24168314,0.015384615384615385,control
5273,11,1,34,ENSMUSG00000004018,26471372,0.029411764705882353,control
5274,11,1,58,ENSMUSG00000004018,26471679,0.017241379310344827,control
5275,11,1,56,ENSMUSG00000004018,26471693,0.017857142857142856,control
5276,11,2,2,ENSMUSG00000081695,28957302,1.0,control
5277,11,1,26,ENSMUSG00000020464,29161670,0.038461538461538464,control
5278,11,1,26,ENSMUSG00000020464,29161671,0.038461538461538464,control
5279,11,1,4,ENSMUSG00000020464,29161764,0.25,control
5280,11,1,49,ENSMUSG00000020463,29173426,0.02040816326530612,control
5281,11,1,55,ENSMUSG00000020463,29209327,0.01818181818181818,control
5282,11,1,55,ENSMUSG00000020463,29209329,0.01818181818181818,control
5283,11,1,71,ENSMUSG00000020463,29209416,0.014084507042253521,control
5284,11,1,67,ENSMUSG00000020463,29211615,0.014925373134328358,control
5285,11,1,73,ENSMUSG00000020463,29218765,0.0136986301369863,control
5286,11,1,131,ENSMUSG00000020463,29218860,0.007633587786259542,control
5287,11,1,170,ENSMUSG00000020463,29218951,0.0058823529411764705,control
5288,11,1,19,ENSMUSG00000020463,29219127,0.05263157894736842,control
5289,11,1,14,ENSMUSG00000020463,29219259,0.07142857142857142,control
5290,11,1,50,ENSMUSG00000020463,29219569,0.02,control
5291,11,1,48,ENSMUSG00000020463,29219577,0.020833333333333332,control
5292,11,1,19,ENSMUSG00000020463,29219932,0.05263157894736842,control
5293,11,1,20,ENSMUSG00000020463,29219950,0.05,control
5294,11,1,29,ENSMUSG00000020463,29220510,0.034482758620689655,control
5295,11,1,29,ENSMUSG00000020463,29220513,0.034482758620689655,control
5296,11,1,65,ENSMUSG00000020462,29230588,0.015384615384615385,control
5297,11,2,141,ENSMUSG00000020462,29244080,0.014184397163120567,control
5298,11,2,26,ENSMUSG00000020462,29247123,0.07692307692307693,control
5299,11,1,21,ENSMUSG00000032740,29463551,0.047619047619047616,control
5300,11,1,12,ENSMUSG00000032740,29470364,0.08333333333333333,control
5301,11,2,36,ENSMUSG00000032740,29489634,0.05555555555555555,control
5302,11,1,20,ENSMUSG00000032740,29493696,0.05,control
5303,11,2,10,ENSMUSG00000032740,29493870,0.2,control
5304,11,2,10,ENSMUSG00000032740,29509424,0.2,control
5305,11,1,9,ENSMUSG00000032740,29510007,0.1111111111111111,control
5306,11,1,43,ENSMUSG00000032673,29513007,0.023255813953488372,control
5307,11,1,72,ENSMUSG00000032673,29513055,0.013888888888888888,control
5308,11,1,19,ENSMUSG00000020459,29526729,0.05263157894736842,control
5309,11,1,92,ENSMUSG00000020459,29538762,0.010869565217391304,control
5310,11,2,17,ENSMUSG00000020459,29540675,0.11764705882352941,control
5311,11,1,9,ENSMUSG00000020459,29540752,0.1111111111111111,control
5312,11,2,24,ENSMUSG00000020459,29541843,0.08333333333333333,control
5313,11,1,4020,ENSMUSG00000020460,29545909,0.0002487562189054726,control
5314,11,2,4888,ENSMUSG00000020460,29545913,0.0004091653027823241,control
5315,11,1,5169,ENSMUSG00000020460,29545915,0.0001934610176049526,control
5316,11,2,5649,ENSMUSG00000020460,29545917,0.0003540449637103912,control
5317,11,1,6975,ENSMUSG00000020460,29545927,0.00014336917562724014,control
5318,11,1,7250,ENSMUSG00000020460,29545929,0.00013793103448275863,control
5319,11,2,7726,ENSMUSG00000020460,29545932,0.0002588661661920787,control
5320,11,1,10269,ENSMUSG00000020460,29545943,9.738046547862498e-05,control
5321,11,2,12306,ENSMUSG00000020460,29545955,0.00016252234682268812,control
5322,11,7,12793,ENSMUSG00000020460,29545958,0.0005471742359102634,control
5323,11,1,12977,ENSMUSG00000020460,29545959,7.70594128072744e-05,control
5324,11,1,13067,ENSMUSG00000020460,29545960,7.65286599831637e-05,control
5325,11,1,13213,ENSMUSG00000020460,29545961,7.568303943086355e-05,control
5326,11,3,13765,ENSMUSG00000020460,29545966,0.00021794406102433709,control
5327,11,1,14512,ENSMUSG00000020460,29545969,6.89084895259096e-05,control
5328,11,1,15196,ENSMUSG00000020460,29545972,6.580679126085812e-05,control
5329,11,2,15679,ENSMUSG00000020460,29545974,0.00012755915555839021,control
5330,11,1,16657,ENSMUSG00000020460,29545983,6.003482019571351e-05,control
5331,11,2,17114,ENSMUSG00000020460,29545984,0.0001168633867009466,control
5332,11,1,17435,ENSMUSG00000020460,29545987,5.735589331803843e-05,control
5333,11,1,19137,ENSMUSG00000020460,29545996,5.225479437738412e-05,control
5334,11,1,19548,ENSMUSG00000020460,29545999,5.11561285041948e-05,control
5335,11,2,19579,ENSMUSG00000020460,29546000,0.00010215026303692733,control
5336,11,2,20662,ENSMUSG00000020460,29546008,9.679605072113058e-05,control
5337,11,1,21145,ENSMUSG00000020460,29546009,4.729250413809411e-05,control
5338,11,1,21654,ENSMUSG00000020460,29546017,4.6180844185831714e-05,control
5339,11,1,22203,ENSMUSG00000020460,29546023,4.503895869927487e-05,control
5340,11,1,22311,ENSMUSG00000020460,29546035,4.4820940343328406e-05,control
5341,11,1,23036,ENSMUSG00000020460,29546293,4.341031429067546e-05,control
5342,11,2,22994,ENSMUSG00000020460,29546295,8.697921196833956e-05,control
5343,11,4,22878,ENSMUSG00000020460,29546298,0.00017484045808200017,control
5344,11,2,22740,ENSMUSG00000020460,29546303,8.795074758135444e-05,control
5345,11,3,22178,ENSMUSG00000020460,29546312,0.00013526918567950222,control
5346,11,2,22190,ENSMUSG00000020460,29546313,9.013068949977468e-05,control
5347,11,4,21951,ENSMUSG00000020460,29546317,0.00018222404446266685,control
5348,11,3,21909,ENSMUSG00000020460,29546318,0.00013693002875530603,control
5349,11,20,18647,ENSMUSG00000020460,29546350,0.0010725585885128974,control
5350,11,2,17486,ENSMUSG00000020460,29546358,0.00011437721605856113,control
5351,11,2,17460,ENSMUSG00000020460,29546359,0.0001145475372279496,control
5352,11,1,17035,ENSMUSG00000020460,29546361,5.870267097152921e-05,control
5353,11,5,14714,ENSMUSG00000020460,29546380,0.0003398124235422047,control
5354,11,2,14119,ENSMUSG00000020460,29546383,0.0001416530915787237,control
5355,11,1,13538,ENSMUSG00000020460,29546386,7.386615452799527e-05,control
5356,11,2,13166,ENSMUSG00000020460,29546392,0.00015190642564180464,control
5357,11,3,13214,ENSMUSG00000020460,29546393,0.00022703193582563946,control
5358,11,2,11570,ENSMUSG00000020460,29546402,0.00017286084701815038,control
5359,11,5,11411,ENSMUSG00000020460,29546405,0.00043817369205152924,control
5360,11,3,11252,ENSMUSG00000020460,29546407,0.0002666192676857448,control
5361,11,7,10906,ENSMUSG00000020460,29546410,0.0006418485237483953,control
5362,11,2,10910,ENSMUSG00000020460,29546411,0.00018331805682859762,control
5363,11,4,9376,ENSMUSG00000020460,29546708,0.0004266211604095563,control
5364,11,1,9348,ENSMUSG00000020460,29546709,0.0001069747539580659,control
5365,11,1,8775,ENSMUSG00000020460,29546716,0.00011396011396011396,control
5366,11,8,8419,ENSMUSG00000020460,29546720,0.0009502316189571207,control
5367,11,1,8307,ENSMUSG00000020460,29546722,0.00012038040207054291,control
5368,11,2,8184,ENSMUSG00000020460,29546724,0.00024437927663734115,control
5369,11,5,8136,ENSMUSG00000020460,29546725,0.0006145526057030481,control
5370,11,2,8124,ENSMUSG00000020460,29546726,0.0002461841457410143,control
5371,11,1,6669,ENSMUSG00000020460,29546742,0.000149947518368571,control
5372,11,2,6133,ENSMUSG00000020460,29546750,0.0003261046796021523,control
5373,11,1,5950,ENSMUSG00000020460,29546753,0.0001680672268907563,control
5374,11,2,5823,ENSMUSG00000020460,29546756,0.0003434655675768504,control
5375,11,2,5815,ENSMUSG00000020460,29546757,0.00034393809114359415,control
5376,11,3,5591,ENSMUSG00000020460,29546760,0.0005365766410302271,control
5377,11,2,5346,ENSMUSG00000020460,29546763,0.0003741114852225963,control
5378,11,2,4616,ENSMUSG00000020460,29546774,0.0004332755632582322,control
5379,11,3,4286,ENSMUSG00000020460,29546780,0.0006999533364442371,control
5380,11,1,4008,ENSMUSG00000020460,29547233,0.000249500998003992,control
5381,11,1,3695,ENSMUSG00000020460,29547242,0.00027063599458728013,control
5382,11,1,3427,ENSMUSG00000020460,29547250,0.0002918004085205719,control
5383,11,1,3198,ENSMUSG00000020460,29547257,0.00031269543464665416,control
5384,11,1,2820,ENSMUSG00000020460,29547690,0.0003546099290780142,control
5385,11,2,2267,ENSMUSG00000020460,29547716,0.000882223202470225,control
5386,11,1,1807,ENSMUSG00000020460,29547814,0.0005534034311012728,control
5387,11,3,1563,ENSMUSG00000020460,29547858,0.0019193857965451055,control
5388,11,1,112,ENSMUSG00000020460,29547865,0.008928571428571428,control
5389,11,1,4,ENSMUSG00000085893,29602248,0.25,control
5390,11,1,125,ENSMUSG00000020458,29707121,0.008,control
5391,11,2,30,ENSMUSG00000020458,29707262,0.06666666666666667,control
5392,11,1,21,ENSMUSG00000020458,29707551,0.047619047619047616,control
5393,11,1,380,ENSMUSG00000020458,29742723,0.002631578947368421,control
5394,11,1,387,ENSMUSG00000020458,29742743,0.002583979328165375,control
5395,11,1,301,ENSMUSG00000020458,29742816,0.0033222591362126247,control
5396,11,1,223,ENSMUSG00000020458,29742893,0.004484304932735426,control
5397,11,1,1,ENSMUSG00000080851,29840418,1.0,control
5398,11,1,127,ENSMUSG00000020315,30099426,0.007874015748031496,control
5399,11,1,89,ENSMUSG00000020315,30099670,0.011235955056179775,control
5400,11,1,68,ENSMUSG00000020315,30099700,0.014705882352941176,control
5401,11,2,16,ENSMUSG00000020315,30106960,0.125,control
5402,11,2,45,ENSMUSG00000020315,30114696,0.044444444444444446,control
5403,11,1,4,ENSMUSG00000020315,30120806,0.25,control
5404,11,1,6,ENSMUSG00000020315,30136879,0.16666666666666666,control
5405,11,1,7,ENSMUSG00000020315,30137327,0.14285714285714285,control
5406,11,2,42,ENSMUSG00000020315,30145870,0.047619047619047616,control
5407,11,1,35,ENSMUSG00000020315,30145999,0.02857142857142857,control
5408,11,2,55,ENSMUSG00000020315,30154319,0.03636363636363636,control
5409,11,1,15,ENSMUSG00000060923,30505992,0.06666666666666667,control
5410,11,1,7,ENSMUSG00000040850,30810789,0.14285714285714285,control
5411,11,2,26,ENSMUSG00000040850,30810973,0.07692307692307693,control
5412,11,1,8,ENSMUSG00000040850,30823124,0.125,control
5413,11,1,17,ENSMUSG00000040850,30879902,0.058823529411764705,control
5414,11,1,57,ENSMUSG00000040850,30880351,0.017543859649122806,control
5415,11,1,1,ENSMUSG00000020311,30930961,1.0,control
5416,11,1,65,ENSMUSG00000020311,30931819,0.015384615384615385,control
5417,11,1,48,ENSMUSG00000020311,30934709,0.020833333333333332,control
5418,11,1,65,ENSMUSG00000020311,30952657,0.015384615384615385,control
5419,11,1,132,ENSMUSG00000020309,30976820,0.007575757575757576,control
5420,11,1,133,ENSMUSG00000020309,30976916,0.007518796992481203,control
5421,11,1,134,ENSMUSG00000020309,30976930,0.007462686567164179,control
5422,11,3,83,ENSMUSG00000020309,30977135,0.03614457831325301,control
5423,11,1,36,ENSMUSG00000020309,30977572,0.027777777777777776,control
5424,11,1,29,ENSMUSG00000020309,30986151,0.034482758620689655,control
5425,11,1,29,ENSMUSG00000020309,30986152,0.034482758620689655,control
5426,11,1,1,ENSMUSG00000020305,31101062,1.0,control
5427,11,1,2,ENSMUSG00000020305,31101550,0.5,control
5428,11,1,167,ENSMUSG00000044502,31665462,0.005988023952095809,control
5429,11,1,20,ENSMUSG00000020300,31933709,0.05,control
5430,11,1,21,ENSMUSG00000020300,31933714,0.047619047619047616,control
5431,11,1,79,ENSMUSG00000020300,31935630,0.012658227848101266,control
5432,11,1,30,ENSMUSG00000020297,32057768,0.03333333333333333,control
5433,11,1,30,ENSMUSG00000020297,32057818,0.03333333333333333,control
5434,11,1,21,ENSMUSG00000020297,32058572,0.047619047619047616,control
5435,11,1,143,ENSMUSG00000020297,32058860,0.006993006993006993,control
5436,11,1,213,ENSMUSG00000020297,32058906,0.004694835680751174,control
5437,11,2,224,ENSMUSG00000020297,32058915,0.008928571428571428,control
5438,11,1,255,ENSMUSG00000020297,32059108,0.00392156862745098,control
5439,11,1,223,ENSMUSG00000020297,32059144,0.004484304932735426,control
5440,11,1,222,ENSMUSG00000020297,32059156,0.0045045045045045045,control
5441,11,2,152,ENSMUSG00000020297,32059188,0.013157894736842105,control
5442,11,1,185,ENSMUSG00000040767,32208712,0.005405405405405406,control
